StateAB,State,CityID,City,Last_name,First_name,Full_name,MayorID,Twitter_handle,Twitter_website,Race_White,Race_Black,Race_Hispanic,Race_Other,Gender_Male,Gender_Female,Gender_CM,,
FL,Florida,400,Daytona Beach,Henry,Derrick L.,Derrick L. Henry,400,doc9hen,https://twitter.com/doc9hen,0,1,0,0,1,0,M,,
FL,Florida,401,Wellington,Gerwig,Anne,Anne Gerwig,401,AnneGerwig,https://twitter.com/AnneGerwig,1,0,0,0,0,1,F,,
FL,Florida,402,North Miami,Joseph,Smith,Smith Joseph,402,N/A,N/A,0,1,0,0,1,0,M,,
FL,Florida,403,Jupiter,Wodraska,Todd,Todd Wodraska,403,ToddWodraska,https://twitter.com/ToddWodraska,1,0,0,0,1,0,M,,
FL,Florida,404,North Port,Carusone,Vanessa,Vanessa Carusone,404,VoteCarusone,https://twitter.com/VoteCarusone,1,0,0,0,0,1,F,,
FL,Florida,405,Coconut Creek,Tooley,Becky,Becky Tooley,405,N/A,N/A,1,0,0,0,0,1,F,,
FL,Florida,406,Port Orange,Burnette,Donald O.,Donald O. Burnette,406,PortOrangeMayor,https://twitter.com/PortOrangeMayor,1,0,0,0,1,0,M,,
FL,Florida,407,Sanford,Triplett,Jeff,Jeff Triplett,407,N/A,N/A,1,0,0,0,1,0,M,,
FL,Florida,408,Bradenton,Poston,Wayne H.,Wayne H. Poston,408,N/A,N/A,1,0,0,0,1,0,M,,
FL,Florida,409,Margate,Schwartz,Arlene R.,Arlene R. Schwartz,409,N/A,N/A,1,0,0,0,0,1,F,,
FL,Florida,410,Ocala,Guinn,Kent,Kent Guinn,410,rkguinn,https://twitter.com/rkguinn,1,0,0,0,1,0,M,,
FL,Florida,411,Sarasota,Freeland Eddie,Shelli,Shelli Freeland Eddie,411,AttnyShelli,https://twitter.com/AttnyShelli,0,1,0,0,0,1,F,,
FL,Florida,412,Pensacola,Hayward,Ashton J.,Ashton J. Hayward,412,ashtonjhayward,https://twitter.com/ashtonjhayward,1,0,0,0,1,0,M,,
FL,Florida,413,Palm Beach Gardens,Marino,Maria G.,Maria G. Marino,413,N/A,N/A,1,0,0,0,0,1,F,,
FL,Florida,414,Doral,Bermudez,Juan Carlos,Juan Carlos Bermudez,414,mayorbermudez,https://twitter.com/mayorbermudez,1,0,1,0,1,0,M,,
FL,Florida,415,Coral Gables,Valdes-Fauli,Raul J.,Raul J. Valdes-Fauli,415,RVF4Mayor,https://twitter.com/RVF4Mayor,1,0,0,0,1,0,M,,
FL,Florida,416,Pinellas Park,Bradbury,Sandra 'Sandy' Lee,Sandra 'Sandy 'Lee Bradbury,416,N/A,N/A,1,0,0,0,0,1,F,,
FL,Florida,417,Bonita Springs,Simmons,Peter,Peter Simmons,417,SimmonsUSA,https://twitter.com/SimmonsUSA,1,0,1,0,1,0,M,,
FL,Florida,418,Apopka,Kilsheimer,Joe,Joe Kilsheimer,418,Joe_Kilsheimer,https://twitter.com/Joe_Kilsheimer,1,0,0,0,1,0,M,,
FL,Florida,419,Titusville,Johnson,Walt,Walt Johnson,419,N/A,N/A,1,0,0,0,1,0,M,,
FL,Florida,420,Altamonte Springs,Bates,Patricia,Patricia Bates,420,mayorpat18,https://twitter.com/mayorpat18,1,0,0,0,0,1,F,,
FL,Florida,421,Cutler Bay,Bell,Peggy,Peggy Bell,421,MayorPeggyBell,https://twitter.com/MayorPeggyBell,1,0,0,0,0,1,F,,
FL,Florida,422,Fort Pierce,Hudson,Linda,Linda Hudson,422,N/A,N/A,1,0,0,0,0,1,F,,
FL,Florida,423,North Miami Beach,Vallejo,George,George Vallejo,423,MayorVallejo,https://twitter.com/MayorVallejo,0,0,1,0,1,0,M,,
FL,Florida,424,Oakland Park,Lonergan,Tim,Tim Lonergan,424,Tim2013Campaign,https://twitter.com/Tim2013Campaign,1,0,0,0,1,0,M,,
FL,Florida,425,North Lauderdale,Brady,Jack,Jack Brady,425,N/A,N/A,1,0,0,1,1,0,M,,
FL,Florida,426,Greenacres,Flores,Joel,Joel Flores,426,N/A,N/A,0,0,1,0,1,0,M,,
FL,Florida,427,Hallandale Beach,Cooper,Joy,Joy Cooper,427,MayorCooper,https://twitter.com/MayorCooper,1,0,0,0,0,1,M,,
FL,Florida,428,Ormond Beach,Partington,Bill,Bill Partington,428,N/A,N/A,1,0,0,0,1,0,M,,
FL,Florida,429,Aventura,Weisman,Enid,Enid Weisman,429,EnidWeisman,https://twitter.com/EnidWeisman,0,0,0,1,0,1,F,,
FL,Florida,430,Oviedo,Persampiere,Dominic,Dominic Persampiere,430,dppiere,https://twitter.com/dppiere,1,0,0,0,1,0,M,,
FL,Florida,431,Panama City,Brudnicki,Greg,Greg Brudnicki,431,N/A,N/A,1,0,0,0,1,0,M,,
FL,Florida,432,Royal Palm Beach,Pinto,Fred,Fred Pinto,432,VoteFredPinto,https://twitter.com/VoteFredPinto,0,1,0,0,1,0,M,,
FL,Florida,433,Lake Worth,Triolo,Pam,Pam Triolo,433,N/A,N/A,1,0,0,0,0,1,F,,
FL,Florida,434,Dunedin,Ward Bujalski,Julie,Julie Ward Bujalski,434,jbujalski,https://twitter.com/jbujalski,1,0,0,0,0,1,F,,
FL,Florida,435,St. Cloud,Blackwell,Nathan,Nathan Blackwell,435,N/A,N/A,1,0,0,1,1,0,M,,
FL,Florida,436,Plant City,Lott,Rick A.,Rick A. Lott,436,RickALott,https://twitter.com/RickALott,1,0,0,0,1,0,M,,
FL,Florida,437,Winter Garden,Rees,John,John Rees,437,N/A,N/A,1,0,0,0,1,0,M,,
FL,Florida,438,Cooper City,Ross,Greg,Greg Ross,438,N/A,N/A,1,0,0,0,1,0,M,,
FL,Florida,439,Lauderdale Lakes,Rogers,Hazelle,Hazelle Rogers,439,N/A,N/A,0,1,0,0,0,1,F,,
FL,Florida,440,Winter Haven,Dantzler,Bradley T.,Bradley T. Dantzler,440,BradDantzler,https://twitter.com/BradDantzler,1,0,0,0,1,0,M,,
FL,Florida,441,Winter Springs,Lacey,Charles,Charles Lacey,441,N/A,N/A,1,0,0,0,1,0,M,,
FL,Florida,442,Ocoee,Johnson,Rusty,Rusty Johnson,442,RustyforOcoee,https://twitter.com/RustyforOcoee,1,0,0,0,1,0,M,,
FL,Florida,443,Riviera Beach,Masters,Thomas A.,Thomas A. Masters,443,Mayormasters,https://twitter.com/Mayormasters,0,1,0,0,1,0,M,,
FL,Florida,444,Dania Beach,James,Tamara,Tamara James,444,N/A,N/A,0,1,0,0,0,1,F,,
FL,Florida,445,Miami Lakes,Cid,Manny,Manny Cid,445,MayorMannyCid,https://twitter.com/MayorMannyCid,1,0,0,0,1,0,M,,
FL,Florida,446,Clermont,Ash,Gail,Gail Ash,446,N/A,N/A,0,0,0,1,0,1,F,,
FL,Florida,447,Deland,Apgar,Robert F.,Robert F. Apgar,447,N/A,N/A,1,0,0,0,1,0,,,
FL,Florida,448,Winter Park,Leary,Steve,Steve Leary,448,N/A,N/A,1,0,0,0,1,0,,,
GA,Georgia,449,Atlanta,Lance Bottoms,Keisha,Keisha Lance Bottoms,449,KeishaBottoms,https://twitter.com/KeishaBottoms,0,1,0,0,0,1,F,,
GA,Georgia,450,Augusta,Davis Jr.,Hardie,Hardie Davis Jr.,450,hardiedavis,https://twitter.com/hardiedavis,0,1,0,0,1,0,M,,
GA,Georgia,451,Columbus,Pike Tomlinson,Teresa,Teresa Pike Tomlinson,451,MayorTomlinson,https://twitter.com/MayorTomlinson,1,0,0,0,0,1,F,,
GA,Georgia,452,Macon,Reichert,Robert A.B.,Robert A.B. Reichert,452,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,453,Savannah,DeLoach,Eddie,Eddie DeLoach,453,deloach4change,https://twitter.com/deloach4change,1,0,0,0,1,0,M,,
GA,Georgia,454,Athens,Denson,Nancy B.,Nancy B. Denson,454,nancybdenson,https://twitter.com/nancybdenson,1,0,0,0,0,1,F,,
GA,Georgia,455,Sandy Springs,Paul,Russel 'Rusty' K.,Russell 'Rusty' K. Paul,455,rustypaul4mayor,https://twitter.com/rustypaul4mayor,1,0,0,0,1,0,M,,
GA,Georgia,456,Roswell,Henry,Lori,Lori Henry,456,LoriHenryNow,https://twitter.com/LoriHenryNow,1,0,0,0,0,1,F,,
GA,Georgia,457,Albany,Hubbard,Dorothy,Dorothy Hubbard,457,N/A,N/A,0,1,0,0,0,1,F,,
GA,Georgia,458,Johns Creek,Bodker,Michael,Michael Bodker,458,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,459,Warner Robins,Toms,Randy,Randy Toms,459,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,460,Alpharetta,Belle Isle,David Christian,David Christian Belle Isle,460,BelleIsle4GA,https://twitter.com/BelleIsle4GA,1,0,0,0,1,0,M,,
GA,Georgia,461,Marietta,Tumlin,Steve 'Thunder',Steve 'Thunder' Tumlin,461,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,462,Valdosta,Gayle,John W.,John W. Gayle,462,MayorJohnGayle,https://twitter.com/MayorJohnGayle,1,0,0,0,1,0,M,,
GA,Georgia,463,Smyrna,Bacon,A Max,A Max Bacon,463,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,464,Brookhaven,Ernst Jr.,John Arthur,John Arthur Ernst Jr.,464,votejohnernst,https://twitter.com/votejohnernst,1,0,0,0,1,0,M,,
GA,Georgia,465,Dunwoody,Shortal,Denis,Denis Shortal,465,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,466,Peachtree Corners,Mason,Mike,Mike Mason,466,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,467,Rome,Doss,Jamie,Jamie Doss,467,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,468,Peachtree City,Fleisch,Vanessa,Vanessa Fleisch,468,vanessafleisch,https://twitter.com/vanessafleisch,1,0,0,0,0,1,F,,
GA,Georgia,469,Gainesville,Dunagan Jr.,C. Danny,C. Danny Dunagan Jr.,469,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,470,East Point,Holiday Ingraham,Deana,Deana Holiday Ingraham,470,N/A,N/A,0,1,0,0,0,1,F,,
GA,Georgia,471,Hinesville,Brown,Allen,Allen Brown,471,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,472,Dalton,Mock,Dennis,Dennis Mock,472,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,473,Newnan,Brady,Keith,Keith Brady,473,N/A,N/A,1,0,0,1,1,0,M,,
GA,Georgia,474,Milton,Lockwood,Joe,Joe Lockwood,474,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,475,Douglasville,Robinson,Rochelle,Rochelle Robinson,475,RochelleR4Mayor,https://twitter.com/RochelleR4Mayor,0,1,0,0,0,1,F,,
GA,Georgia,476,Kennesaw,Easterling,Derek,Derek Easterling,476,N/A,N/A,1,0,0,0,1,0,M,,
GA,Georgia,477,LaGrange,Thornton,Jim,Jim Thornton,477,LaGrangeMayor,https://twitter.com/LaGrangeMayor,1,0,0,0,1,0,M,,
GA,Georgia,478,Lawrenceville,Jordan Johnson,Judy,Judy Jordan Johnson,478,Judy_J_Johnson,https://twitter.com/Judy_J_Johnson,1,0,0,0,0,1,,,
GA,Georgia,479,Statesboro,McCollar,Jonathan,Jonathan McCollar,479,N/A,N/A,0,1,0,0,1,0,,,
HI,Hawaii,480,Honolulu ,Caldwell,Kirk,Kirk Caldwell,480,MayorKirkHNL,https://twitter.com/MayorKirkHNL,1,0,0,0,1,0,,,
HI,Hawaii,481,East Honolulu,N/A,N/A,N/A,481,N/A,N/A,1,0,0,0,,,,,
HI,Hawaii,482,Pearl City,N/A,N/A,N/A,482,N/A,N/A,1,0,0,0,,,,,
HI,Hawaii,483,Hilo ,Kim,Harry,Harry Kim,483,MayorHarryKim,https://twitter.com/MayorHarryKim,0,0,0,1,1,0,,,
HI,Hawaii,484,Kailua,N/A,N/A,N/A,484,N/A,N/A,1,0,0,0,,,,,
HI,Hawaii,485,Waipahu,N/A,N/A,N/A,485,N/A,N/A,1,0,0,0,,,,,
HI,Hawaii,486,Kaneohe,N/A,N/A,N/A,486,N/A,N/A,1,0,0,0,,,,,
HI,Hawaii,487,Mililani Town,N/A,N/A,N/A,487,N/A,N/A,1,0,0,0,,,,,
ID,Idaho,488,Boise ,Bieter,David H.,David H. Bieter,488,MayorBieter,https://twitter.com/MayorBieter,1,0,0,0,1,0,,,
ID,Idaho,489,Meridian,de Weerd,Tammy,Tammy de Weerd,489,MayorTammy,https://twitter.com/mayortammy?lang=en,1,0,0,0,0,1,F,,
ID,Idaho,490,Nampa,Kling,Debbie,Debbie Kling,490,MayorKling,https://twitter.com/MayorKling?lang=en,1,0,0,0,0,1,F,,
ID,Idaho,491,Idaho Falls ,Casper,Rebecca,Rebecca Casper,491,CasperForMayor,https://twitter.com/casperformayor?lang=en,1,0,0,0,0,1,,,
ID,Idaho,492,Pocatello ,Blad,Brian,Brian Blad,492,BrianBlad,https://twitter.com/brianblad?lang=en,1,0,0,0,1,0,,,
ID,Idaho,493,Caldwell ,Noncolas,Garret L.,Garret L. Nancolas,493,MayorNan,https://twitter.com/mayornan?lang=en,1,0,0,0,1,0,,,
ID,Idaho,494,Coeur d'Alene ,Widmyer,Steve,Steve Widmyer,494,N/A,N/A,1,0,0,0,1,0,,,
ID,Idaho,495,Twin Falls ,Barigar,Shawn,Shawn Barigar,495,N/A,N/A,1,0,0,0,1,0,,,
ID,Idaho,496,Lewiston ,Collins,Michael,Michael Collins,496,DMCToledo,https://twitter.com/DMCToledo,1,0,0,0,1,0,,,
ID,Idaho,497,Post Falls,Jacobson,Ron,Ron Jacobson,497,N/A,N/A,1,0,0,0,1,0,,,
IL,Illinois,498,Chicago,Emanuel,Rahm,Rahm Emanuel,498,ChicagosMayor,https://twitter.com/chicagosmayor?lang=en,1,0,0,1,1,0,,,
IL,Illinois,499,Aurora,Irvin,Richard C.,Richard C. Irvin,499,irvinforaurora1,https://twitter.com/irvinforaurora1?lang=en,1,1,0,0,1,0,M,,
IL,Illinois,500,Rockford,McNamara,Thomas P.,Thomas P. McNamara,500,tmcrkfd,https://twitter.com/tmcrkfd?lang=en,1,0,0,0,1,0,,,
IL,Illinois,501,Joliet,O'Dekirk,Bob,Bob O'Dekirk,501,jolietmayor,https://twitter.com/jolietmayor?lang=en,1,0,0,0,1,0,,,
IL,Illinois,502,Naperville,Chirico,Steve,Steve Chirico,502,SteveChirico,https://twitter.com/stevechirico?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,503,Springfield,Langfelder,James O.,James O. Langfelder,503,Langfelder2015,https://twitter.com/langfelder2015?lang=en,1,0,0,0,1,0,,,
IL,Illinois,504,Peoria,Ardis,Jim,Jim Ardis,504,MayorJimArdis,https://twitter.com/mayorjimardis?lang=en,1,0,0,0,1,0,,,
IL,Illinois,505,Elgin,Kaptain,David,David Kaptain,505,MayorKaptain,https://twitter.com/mayorkaptain?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,506,Waukegan,Cunningham,Sam,Sam Cunningham,506,N/A,N/A,0,1,0,0,1,0,,,
IL,Illinois,507,Cicero,Dominick,Larry,Larry Dominick,507,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,508,Champaign,Frank Feinen,Deborah,Deborah Frank Feinen,508,debfrankfeinen,https://twitter.com/debfrankfeinen?lang=en,1,0,0,0,0,1,F,,
IL,Illinois,509,Bloomington,Renner,Tari,Tari Renner,509,rennerformayor,https://twitter.com/rennerformayor?lang=en,1,0,0,0,1,0,,,
IL,Illinois,510,Decatur,Moore-Wolfe,Julie,Julie Moore-Wolfe,510,MayorMooreWolfe,https://twitter.com/mayormoorewolfe?lang=en,1,0,0,0,0,1,,,
IL,Illinois,511,Arlington Heights,Hayes,Thomas W.,Thomas W. Hayes,511,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,512,Evanston,Hagerty,Stephen H.,Stephen H. Hagerty,512,SteveHagerty1,https://twitter.com/stevehagerty1?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,513,Schaumburg,Larson,Al,Al Larson,513,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,514,Bolingbrook,Claar,Roger C.,Roger C. Claar,514,bbmayor,https://twitter.com/bbmayor?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,515,Palatine,Schwantz,James W.,James W. Schwantz,515,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,516,Skokie,Van Dusen,George C.,George C. Van Dusen,516,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,517,Des Plaines,Bogusz,Matthew J.,Matthew J. Bogusz,517,MattBogusz,https://twitter.com/mattbogusz?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,518,Orland Park,Keith,Pekau,Keith Pekau,518,Keith4Mayor,https://twitter.com/keith4mayor?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,519,Tinley Park,Vandenburg,Jacob C.,Jacob C. Vandenberg,519,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,520,Oak Lawn,Bury,Sandra,Sandra Bury,520,MayorBury,https://twitter.com/mayorbury?lang=en,1,0,0,0,0,1,F,,
IL,Illinois,521,Berwyn,Lovero,Robert J.,Robert J. Lovero,521,N/A,N/A,1,0,1,0,1,0,M,,
IL,Illinois,522,Mount Prospect,Juracek,Arlene A.,Arlene A. Juracek,522,N/A,N/A,1,0,0,0,0,1,F,,
IL,Illinois,523,Wheaton,Gresk,Michael J.,Michael J. Gresk,523,N/A,N/A,1,0,0,0,1,0,,,
IL,Illinois,524,Normal,Koos,Chris,Chris Koos,524,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,525,Hoffman Estates,McLeod,William 'Bill' D.,William 'Bill' D. McLeod,525,MayorMcLeod,https://twitter.com/MayorMcLeod,1,0,0,0,1,0,M,,
IL,Illinois,526,Oak Park,Abu-Taleb,Anan,Anan Abu-Taleb,526,AnanForOakPark,https://twitter.com/ananforoakpark?lang=en,0,0,0,1,1,0,M,,
IL,Illinois,527,Downers Grove,Tully,Martin T.,Martin T. Tully,527,MayorTully,https://twitter.com/mayortully?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,528,Glenview,Patterson Jr.,James R.,Jim Patterson,528,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,529,Belleville,Eckert,Mark,Mark Eckert,529,N/A,N/A,1,0,0,0,1,0,,,
IL,Illinois,530,Elmhurst,Morley,Steven M.,Steven M. Morley,530,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,531,DeKalb,Smith,Jerry,Jerry Smith,531,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,532,Moline,Acri,Stephanie,Stephanie Acri,532,N/A,N/A,1,0,0,0,0,1,F,,
IL,Illinois,533,Lombard,Giagnorio,Keith T.,Keith T. Giagnorio,533,KeithGianorio,https://twitter.com/KeithGiagnorio,1,0,0,0,0,1,M,,
IL,Illinois,534,Buffalo Grove,Sussman,Beverly,Beverly Sussman,534,CANARSIE1552,https://twitter.com/CANARSIE1552,1,0,0,0,0,1,F,,
IL,Illinois,535,Urbana,Marlin,Diane W.,Diane W. Marlin,535,dwmarlin,https://twitter.com/dwmarlin?lang=en,1,0,0,0,0,1,,,
IL,Illinois,536,Bartlett,Wallace,Kevin,Kevin Wallace,536,kevinawallace,https://twitter.com/kevinawallace,1,0,0,0,1,0,M,,
IL,Illinois,537,Crystal Lake,Shepley,Aaron T.,Aaron T. Shepley,537,AaronTShepley,https://twitter.com/AaronTShepley,1,0,0,0,1,0,M,,
IL,Illinois,538,Quincy,Moore,Kyle A.,Kyle A. Moore,538,mooreforquincy,https://twitter.com/mooreforquincy?lang=en,1,0,0,0,1,0,,,
IL,Illinois,539,Hanover Park,Craig,Rodney S.,Rodney S. Craig,539,RodCraig,https://twitter.com/rodcraig?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,540,Streamwood,Roth,Billie D.,Billie D. Roth,540,N/A,N/A,1,0,0,0,0,1,F,,
IL,Illinois,541,Carol Stream,Saverino,Frank,Frank Saverino,541,Saverino4Mayor,https://twitter.com/Saverino4Mayor,1,0,0,0,1,0,M,,
IL,Illinois,542,Romeoville,Noak,John D.,John D. Noak,542,MayorNoak,https://twitter.com/mayornoak?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,543,Plainfield,Collins,Michael P.,Michael P. Collins,543,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,544,Rock Island,Thoms,Mike,Mike Thoms,544,N/A,N/A,1,0,0,0,1,0,,,
IL,Illinois,545,Carpentersville,Skillman,John M.,John M. Skillman,545,Skillman4Cville,https://twitter.com/skillman4cville?lang=en,1,0,0,0,1,0,M,,
IL,Illinois,546,Wheeling,Horcher,Patrick,Patrick Horcher,546,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,547,Park Ridge,Maloney,Marty,Marty Maloney,547,MartyMaloney,https://twitter.com/MartyMaloney,1,0,0,0,1,0,M,,
IL,Illinois,548,Calumet City,Markiewicz Qualkinbush,Michelle,Michelle Markiewicz Qualkinbush,548,mayormichelle,https://twitter.com/mayormichelle,1,0,0,0,0,1,F,,
IL,Illinois,549,Addison,Veenstra,Rich,Rich Veenstra,549,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,550,Glendale Heights,Jackson,Linda,Linda Jackson,550,N/A,N/A,1,0,0,0,0,1,F,,
IL,Illinois,551,Pekin,McCabe,John,John McCabe,551,N/A,N/A,1,0,0,0,1,0,,,
IL,Illinois,552,Northbrook,Frum,Sandra E.,Sandra E. Frum,552,N/A,N/A,1,0,0,0,0,1,F,,
IL,Illinois,553,Elk Grove Village,Johnson,Craig B.,Craig B. Johnson,553,N/A,N/A,1,0,0,0,1,0,M,,
IL,Illinois,554,Danville,Eisenhauer,Scott,Scott Eisenhauer,554,ScottEisenhauer,https://twitter.com/ScottEisenhauer,1,0,0,0,1,0,,,
IL,Illinois,555,St. Charles,Rogina,Raymond P.,Raymond P. Rogina,555,MayorRogina,https://twitter.com/MayorRogina,1,0,0,0,1,0,M,,
IL,Illinois,556,Woodridge,Cunningham-Picek,Gina,Gina Cunningham-Picek,556,N/A,N/A,1,0,0,0,0,1,F,,
IL,Illinois,557,North Chicago,Rockingham Jr.,Leon,Leon Rockingham Jr.,557,LeonRockingham,https://twitter.com/LeonRockingham,0,1,0,0,1,0,M,,
IL,Illinois,558,Galesburg,Pritchard,John,John Pritchard,558,N/A,N/A,1,0,0,0,1,0,,,
IL,Illinois,559,Gurnee,Kovarik,Kristina,Kristina Kovarik,559,N/A,N/A,1,0,0,0,0,1,F,,
IL,Illinois,560,Mundelein,Lentz,Steve,Steve Lentz,560,SteveLentz,https://twitter.com/SteveLentz,1,0,0,0,1,0,M,,
IL,Illinois,561,Oswego,Johnson,Gail,Gail Johnson,561,Oswegomayor,https://twitter.com/Oswegomayor,1,0,0,0,0,1,F,,
IL,Illinois,562,Chicago Heights,Gonzalez,David A.,David A. Gonzalez,562,N/A,N/A,0,0,1,0,1,0,M,,
IL,Illinois,563,Algonquin,Schmitt,John,John Schmitt,563,N/A,N/A,1,0,0,0,1,0,M,,
IN,Indiana,564,Merrillville,Hardaway,Richard,Richard Hardaway,564,N/A,N/A,0,1,0,0,1,0,M,,
IN,Indiana,565,Indianapolis,Hogsett,Joseph 'Joe' H.,Joseph 'Joe' H. Hogsett,565,IndyMayorJoe,https://twitter.com/IndyMayorJoe,1,0,0,0,1,0,M,,
IN,Indiana,566,Fort Wayne,Henry,Thomas 'Tom' C.,Thomas 'Tom' C. Henry,566,MayorTomHenry,https://twitter.com/MayorTomHenry,1,0,0,0,1,0,M,,
IN,Indiana,567,Evansville,Winnecke,Lloyd W.,Lloyd W. Winnecke,567,MayorWinnecke,https://twitter.com/MayorWinnecke,1,0,0,0,1,0,M,,
IN,Indiana,568,South Bend,Buttigieg,Pete,Pete Buttigieg,568,PeteButtigieg,https://twitter.com/PeteButtigieg,1,0,0,0,1,0,M,,
IN,Indiana,569,Carmel,Brainard,James,James Brainard,569,jimbrainard,https://twitter.com/jimbrainard,1,0,0,0,1,0,M,,
IN,Indiana,570,Fishers,Fadness,Scott,Scott Fadness,570,ScottFadness,https://twitter.com/ScottFadness,1,0,0,0,1,0,M,,
IN,Indiana,571,Bloomington,Hamilton,John,John Hamilton,571,john4btown,https://twitter.com/john4btown,1,0,0,0,1,0,M,,
IN,Indiana,572,Hammond,McDermott Jr.,Thomas M.,Thomas M. McDermott Jr.,572,tommcdermottjr,https://twitter.com/tommcdermottjr,1,0,0,0,1,0,M,,
IN,Indiana,573,Gary,Freeman-Wilson,Karen M.,Karen M. Freeman-Wilson,573,karenaboutgary,https://twitter.com/karenaboutgary,0,1,0,0,0,1,F,,
IN,Indiana,574,Lafayette,Roswarski,Tony,Tony Roswarski,574,N/A,N/A,1,0,0,0,1,0,M,,
IN,Indiana,575,Muncie,Tyler,Dennis,Dennis Tyler,575,TylerDennis1348,https://twitter.com/TylerDennis1348,1,0,0,0,1,0,M,,
IN,Indiana,576,Terre Haute,Bennett,Duke A.,Duke A. Bennett,576,Duke4Mayor,https://twitter.com/Duke4Mayor,1,0,0,0,1,0,M,,
IN,Indiana,577,Noblesville,Ditslear,John,John Ditslear,577,mayorditslear,https://twitter.com/mayorditslear,1,0,0,0,1,0,M,,
IN,Indiana,578,Kokomo,Goodnight,Greg,Greg Goodnight,578,GregGoodnight,https://twitter.com/GregGoodnight,1,0,0,0,1,0,M,,
IN,Indiana,579,Greenwood,Myers,Mark W.,Mark W. Myers,579,N/A,N/A,1,0,0,0,1,0,M,,
IN,Indiana,580,Anderson,Broderick Jr.,Thomas,Thomas Broderick Jr.,580,N/A,N/A,1,0,0,0,1,0,M,,
IN,Indiana,581,Elkhart,Neese,Tim,Tim Neese,581,N/A,N/A,1,0,0,0,1,0,M,,
IN,Indiana,582,Mishawaka,Wood,Dave,Dave Wood,582,MishawakaMayor,https://twitter.com/MishawakaMayor,1,0,0,0,1,0,M,,
IN,Indiana,583,Lawrence,Collier,Steve,Steve Collier,583,SC4Lawrence,https://twitter.com/SC4Lawrence,1,0,0,0,1,0,M,,
IN,Indiana,584,Jeffersonville,Moore,Mike,Mike Moore,584,imformikemoore,https://twitter.com/imformikemoore,1,0,0,0,1,0,M,,
IN,Indiana,585,Columbus,Lienhoop,Jim,Jim Lienhoop,585,JimForColumbus,https://twitter.com/JimForColumbus,1,0,0,0,1,0,M,,
IN,Indiana,586,West Lafayette,Dennis,John R.,John R. Dennis,586,N/A,N/A,1,0,0,0,1,0,M,,
IN,Indiana,587,Westfield,Cook,Andy,Andy Cook,587,MayorCook,https://twitter.com/MayorCook,1,0,0,0,1,0,M,,
IN,Indiana,588,New Albany,Gahan,Jeff M.,Jeff M. Gahan,588,mayorjeffgahan,https://twitter.com/mayorjeffgahan?lang=en,1,0,0,0,1,0,M,,
IN,Indiana,589,Portage,Snyder,James E.,James E. Snyder,589,mrjamessnyder,https://twitter.com/mrjamessnyder?lang=en,1,0,0,0,1,0,M,,
IN,Indiana,590,Richmond,Snow,Dave,Dave Snow,590,davesnow4mayor,https://twitter.com/davesnow4mayor?lang=en,1,0,0,0,1,0,M,,
IN,Indiana,591,Valparaiso,Costas,Jon,Jon Costas,591,joncostas,https://twitter.com/joncostas?lang=en,1,0,0,0,1,0,M,,
IN,Indiana,592,Goshen,Stutsman,Jeremy,Jeremy Stutsman,592,stutsman4mayor,https://twitter.com/stutsman4mayor?lang=en,1,0,0,1,1,0,M,,
IN,Indiana,593,Michigan City,Meer,Ronald A.,Ronald A. Meer,593,citysmayor,https://twitter.com/citysmayor,1,0,0,0,1,0,M,,
