FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),under5,5to9,10to14,15to17,18to24,25to34,35to44,45to54,55to64,65to74,75to84,plus85,totalPop,white,black,nativeAm,asian,pacIsl,other,twomore,employed,unemployed,medhhinc,gini
1.27804E+11,"Bartlesville city, OK (part); Bartlesville, OK Micro Area","Bartlesville city, Oklahoma (part); Bartlesville, Bartlesville",ok,6.52,6.56,6.53,3.57,9.05,13.73,11.21,11.61,13.12,9.23,5.87,2.99,36465,79.8,3.16,7.46,2.47,0.01,1.19,5.91,95.17,4.83,50469,0.4684
1.28202E+11,"Bastrop city, LA; Bastrop, LA Micro Area","Bastrop city, Louisiana (part); Bastrop, Bastrop",la,7.55,8.87,6.95,4.5,9.62,14.41,10.88,12.36,12.05,6.51,5.23,1.06,10851,19.3,79.49,0.19,0.41,0,0,0.61,88.37,11.63,21903,0.4824
1.28604E+11,"Batavia city, NY; Batavia, NY Micro Area","Batavia city, New York (part); Batavia, Batavia",ny,6.23,7.14,4.72,3.18,10.04,13.52,12.68,13.08,10.56,8.9,5.29,4.68,15012,87.5,6.71,0.47,0.86,0,0.81,3.64,94.87,5.13,42804,0.445
1.29001E+11,"Batesville city, AR; Batesville, AR Micro Area","Batesville city, Arkansas (part); Batesville, Batesville",ar,6.67,6.03,4.66,4.49,10.7,14.94,10.42,11,13.56,6.58,6.69,4.24,10579,87,3.78,0.55,2.3,0,3.89,2.48,94.23,5.77,42143,0.5097
1.29402E+11,"Baton Rouge city, LA; Baton Rouge, LA Metro Area","Baton Rouge city, Louisiana (part); Baton Rouge, Baton Rouge",la,6.29,6.06,5.47,3.05,19.1,15.2,10.38,10.7,11.04,7.1,3.89,1.73,228694,38.61,55.16,0.22,3.59,0.01,1.03,1.39,91.18,8.82,39969,0.5311
1.29803E+11,"Battle Creek city, MI; Battle Creek, MI Metro Area","Battle Creek city, Michigan (part); Battle Creek, Battle Creek",mi,7.14,6.74,7.21,4.32,9.18,13.64,12.48,12.62,12.43,7.88,3.92,2.44,51763,71.82,18.42,0.92,2.54,0.04,0.92,5.34,90.19,9.81,38216,0.4712
1.30203E+11,"Bay City city, MI; Bay City, MI Metro Area","Bay City city, Michigan (part); Bay City, Bay City",mi,6.61,6.77,6.42,4.18,9.63,13.9,12.27,12.84,13.27,7.65,4.58,1.88,34110,90.76,3.29,0.45,0.62,0,0.81,4.08,89.11,10.89,34102,0.4623
1.30605E+11,"Bay City city, TX; Bay City, TX Micro Area","Bay City city, Texas (part); Bay City, Bay City",tx,7.55,8.36,7.27,4.8,8.28,13.65,12.46,11.7,12.66,7.98,4.06,1.22,17558,72.26,14.79,0.23,0.42,0.38,7.77,4.16,94.58,5.42,41298,0.4712
1.31003E+11,"Beatrice city, NE; Beatrice, NE Micro Area","Beatrice city, Nebraska (part); Beatrice, Beatrice",ne,5.84,5.02,5.84,4.09,8.15,10.09,11.15,13.48,14.49,9.4,7.93,4.51,12358,95.88,0.87,0.41,0.96,0.11,0.78,0.98,96.15,3.85,41204,0.4235
1.31405E+11,"Beaumont city, TX; Beaumont-Port Arthur, TX Metro Area","Beaumont city, Texas (part); Beaumont-Port Arthur, Beaumont-Port Arthur",tx,7.58,7.03,6.49,3.95,11.84,14.52,11.48,12.08,11.65,7.42,4.14,1.84,117729,45.07,48.4,0.36,3.1,0.02,1.48,1.56,93.2,6.8,42395,0.5065
1.31405E+11,"Port Arthur city, TX; Beaumont-Port Arthur, TX Metro Area","Port Arthur city, Texas (part); Beaumont-Port Arthur, Beaumont-Port Arthur",tx,8.26,8.54,7.1,4.08,9.37,14.69,11.51,12.47,12.02,6.34,3.99,1.62,54913,49.56,38.23,0.36,6.39,0.01,3.18,2.27,89.59,10.41,32003,0.4941
1.31806E+11,"Beaver Dam city, WI; Beaver Dam, WI Micro Area","Beaver Dam city, Wisconsin (part); Beaver Dam, Beaver Dam",wi,5.8,7.23,7.62,4.09,7.1,13.34,12.38,12.87,13.11,8.3,4.79,3.37,16440,93.77,0.15,1.53,0.43,0,1.05,3.08,94.09,5.91,46319,0.3899
1.32205E+11,"Beckley city, WV; Beckley, WV Metro Area","Beckley city, West Virginia (part); Beckley, Beckley",wv,5.22,6.28,4.63,3.02,6.55,16.92,13.49,9.91,14.64,9.72,5.62,3.99,17348,70.32,23.95,0.56,2.66,0.14,0.29,2.08,91.51,8.49,37284,0.496
1.32602E+11,"Bedford city, IN; Bedford, IN Micro Area","Bedford city, Indiana (part); Bedford, Bedford",in,6.88,6.57,5.25,3.74,7.29,12.52,12.29,12.69,13.13,9.9,7.17,2.56,13341,96.27,0.53,0.14,0.8,0,0.97,1.27,94.86,5.14,36884,0.4469
1.33005E+11,"Beeville city, TX; Beeville, TX Micro Area","Beeville city, Texas (part); Beeville, Beeville",tx,8.67,6.93,7.8,2.9,13.13,15.6,11.43,11.92,8.55,6.4,4.12,2.54,13209,90.01,2.37,1.3,0.5,0,4.37,1.45,93.69,6.31,37906,0.4704
1.33404E+11,"Bellefontaine city, OH; Bellefontaine, OH Micro Area","Bellefontaine city, Ohio (part); Bellefontaine, Bellefontaine",oh,7.8,6.29,7.33,5.05,8.83,17.16,9.81,13.84,10.48,7.3,3.94,2.15,13211,90.3,4,0,1.04,0,0.76,3.89,93.63,6.37,42471,0.4605
1.33805E+11,"Bellingham city, WA; Bellingham, WA Metro Area","Bellingham city, Washington (part); Bellingham, Bellingham",wa,4.58,4.56,4.56,2.62,23.79,14.94,10.92,9.07,11,7.62,3.87,2.46,84462,82.8,1.45,1.82,5.94,0.21,2.9,4.87,92.08,7.92,44441,0.4713
1.34203E+11,"Bemidji city, MN; Bemidji, MN Micro Area","Bemidji city, Minnesota (part); Bemidji, Bemidji",mn,5.58,5.34,4.51,3.58,26.58,11.98,9.56,9.01,8.48,6.62,5.14,3.62,14664,79.74,1.15,12.32,1.26,0,0.21,5.31,90.74,9.26,33680,0.4828
1.34604E+11,"Bend city, OR; Bend-Redmond, OR Metro Area","Bend city, Oregon (part); Bend-Redmond, Bend-Redmond",or,6.06,6.54,6.81,3.68,7.31,14.69,14.36,12.68,12.38,8.7,4.21,2.6,84416,93.09,0.48,0.21,1.62,0.05,1.67,2.88,94.43,5.57,55625,0.4723
1.34604E+11,"Redmond city, OR; Bend-Redmond, OR Metro Area","Redmond city, Oregon (part); Bend-Redmond, Bend-Redmond",or,8.08,6.76,6.7,3.18,8.29,15.36,12.93,10.58,11.18,9.99,4.98,1.98,27998,90.7,0.97,0.42,0.47,0.33,2.86,4.25,90.18,9.82,44121,0.3949
1.35005E+11,"Bennettsville city, SC; Bennettsville, SC Micro Area","Bennettsville city, South Carolina (part); Bennettsville, Bennettsville",sc,4.92,4.35,8.36,3.62,9.11,14.63,13.08,11.53,14.8,9.41,4.15,2.02,8692,28.18,66.49,0.25,0.58,0,0.75,3.76,86.58,13.42,29708,0.4662
1.35405E+11,"Bennington CDP, VT; Bennington, VT Micro Area","Bennington CDP, Vermont (part); Bennington, Bennington",vt,5.69,5.39,4.29,3.53,9.45,14.06,9.95,13.56,14.7,9.41,6.46,3.5,8945,94.79,1.19,0.16,1.16,0.16,0.26,2.29,91.78,8.22,37001,0.4671
1.36203E+11,"Berlin city, NH; Berlin, NH-VT Micro Area","Berlin city, New Hampshire (part); Berlin, Berlin",nh,3.72,4.27,4.09,3.66,7.74,14.56,15.82,13.94,13.12,7.95,6.79,4.35,10154,92.17,5.33,0.07,0,0,1.25,1.18,90.82,9.18,38863,0.4645
1.36603E+11,"Big Rapids city, MI; Big Rapids, MI Micro Area","Big Rapids city, Michigan (part); Big Rapids, Big Rapids",mi,2.11,3.25,4.42,2.81,48.5,12.41,6.14,6.32,6.87,4.36,1.95,0.87,10495,87.99,6.24,0.65,1.31,0,0.11,3.7,85.91,14.09,24524,0.5219
1.37005E+11,"Big Spring city, TX; Big Spring, TX Micro Area","Big Spring city, Texas (part); Big Spring, Big Spring",tx,6.49,6,6.87,3.19,11.5,15.8,15.57,13.05,10.37,6.03,3.6,1.54,28295,80.53,6.96,1.16,1.1,0.54,6.4,3.3,92.79,7.21,47465,0.469
1.37205E+11,"Big Stone Gap town, VA; Big Stone Gap, VA Micro Area","Big Stone Gap town, Virginia (part); Big Stone Gap, Big Stone Gap",va,6.04,4.74,3.52,3.57,7.25,20.29,18.6,9.59,13,5.71,5.03,2.65,5462,77.17,19.68,0.07,0.71,0,0.51,1.85,91.02,8.98,36811,0.5284
1.37403E+11,"Billings city, MT; Billings, MT Metro Area","Billings city, Montana (part); Billings, Billings",mt,6.57,7,5.9,3.44,9.32,15.17,12.18,12.36,12.63,8.26,4.56,2.61,109089,90.07,0.86,4.64,0.75,0.03,0.94,2.71,96.38,3.62,52944,0.4524
1.37804E+11,"Binghamton city, NY; Binghamton, NY Metro Area","Binghamton city, New York (part); Binghamton, Binghamton",ny,6.01,5.75,4.93,2.7,16.29,13.71,9.35,11.86,12.79,8.65,4.94,3.01,46277,75.6,12.98,0.38,4.43,0.07,2.25,4.29,89.16,10.84,30183,0.5048
1.382E+11,"Birmingham city, AL; Birmingham-Hoover, AL Metro Area","Birmingham city, Alabama (part); Birmingham-Hoover, Birmingham-Hoover",al,6.63,5.91,5.13,2.94,11.72,16.6,11.69,12.78,13.28,7.25,4.13,1.95,212424,24.26,72,0.16,0.89,0.01,1.38,1.3,88.21,11.79,32404,0.4946
1.382E+11,"Hoover city, AL; Birmingham-Hoover, AL Metro Area","Hoover city, Alabama (part); Birmingham-Hoover, Birmingham-Hoover",al,6.72,7.38,6.83,4.6,5.79,14.84,14.11,13.04,11.98,8.38,4.29,2.02,84100,73.24,17.2,0.17,5.07,0.04,2.73,1.55,95.91,4.09,78056,0.44
1.39004E+11,"Bismarck city, ND; Bismarck, ND Metro Area","Bismarck city, North Dakota (part); Bismarck, Bismarck",nd,6.72,6.41,5.06,3.36,10.09,15.67,11.2,12.46,13.03,7.88,4.69,3.42,68981,91.15,1.56,3.85,0.96,0.07,0.35,2.07,98.06,1.94,60320,0.4375
1.39402E+11,"Blackfoot city, ID; Blackfoot, ID Micro Area","Blackfoot city, Idaho (part); Blackfoot, Blackfoot",id,9.51,11.21,7.93,4.74,8.06,15.63,12.7,9.75,8.48,5.99,4.24,1.77,11878,89.91,0.31,1,2.81,0.13,2.45,3.39,93.93,6.07,44125,0.427
1.39805E+11,"Blacksburg town, VA; Blacksburg-Christiansburg-Radford, VA Metro Area","Blacksburg town, Virginia (part); Blacksburg-Christiansburg-Radford, Blacksburg-Christiansburg-Radford",va,3.07,2.21,2.82,1.66,55.03,13.29,6.38,6.13,4.5,3.17,0.93,0.79,43973,78.39,4.94,0.31,11.64,0.08,1.39,3.24,93.79,6.21,34863,0.5921
1.39805E+11,"Christiansburg town, VA; Blacksburg-Christiansburg-Radford, VA Metro Area","Christiansburg town, Virginia (part); Blacksburg-Christiansburg-Radford, Blacksburg-Christiansburg-Radford",va,6.57,7.32,5.38,2.83,6.37,18.82,13.95,13.84,10.62,6.71,5.94,1.66,21799,90.9,5.83,0.18,2.36,0,0.11,0.61,96.17,3.83,54501,0.4331
1.39805E+11,"Radford city, VA; Blacksburg-Christiansburg-Radford, VA Metro Area","Radford city, Virginia (part); Blacksburg-Christiansburg-Radford, Blacksburg-Christiansburg-Radford",va,2.8,2.99,3.65,1.91,45.12,10.61,8.34,8.02,8.55,4.61,1.77,1.61,17186,84.42,9.95,0.04,1.76,0,0.76,3.07,90.79,9.21,31457,0.5616
1.40102E+11,"Bloomington city, IL; Bloomington, IL Metro Area","Bloomington city, Illinois (part); Bloomington, Bloomington",il,6.67,7.19,5.52,3.7,11.91,15.68,13.2,12.95,11.93,5.72,3.68,1.86,78368,77.42,10.84,0.09,7.73,0,1.55,2.36,94.91,5.09,63115,0.4661
1.40202E+11,"Bloomington city, IN; Bloomington, IN Metro Area","Bloomington city, Indiana (part); Bloomington, Bloomington",in,3.6,3.14,2.93,1.92,42.41,15.68,8.63,6.8,6.61,4.31,2.61,1.35,83093,81.53,4.26,0.57,9.61,0.04,0.63,3.36,92.02,7.98,31254,0.564
1.41004E+11,"Berwick borough, PA; Bloomsburg-Berwick, PA Metro Area","Berwick borough, Pennsylvania (part); Bloomsburg-Berwick, Bloomsburg-Berwick",pa,6.59,5.99,5,3.82,11.2,10.73,14.03,14.76,11.18,8.78,4.66,3.24,10276,94.49,2,0,0.49,0,1.54,1.48,91.41,8.59,38449,0.4271
1.41004E+11,"Bloomsburg town, PA; Bloomsburg-Berwick, PA Metro Area","Bloomsburg town, Pennsylvania (part); Bloomsburg-Berwick, Bloomsburg-Berwick",pa,3.33,3.56,2.18,1.35,48.36,12.29,5.53,7.62,6.62,4.32,3.8,1.03,14619,90.92,5.27,0,2.62,0,0.38,0.81,94.53,5.47,30143,0.5722
1.41405E+11,"Bluefield city, WV; Bluefield, WV-VA Micro Area","Bluefield city, West Virginia (part); Bluefield, Bluefield",wv,5.83,6.46,5.35,4.84,7.53,12.87,9.8,10.36,16.67,10.22,7.79,2.27,10366,74.21,24.02,0.38,0,0,0.11,1.28,94.03,5.97,38016,0.4584
1.41801E+11,"Blytheville city, AR; Blytheville, AR Micro Area","Blytheville city, Arkansas (part); Blytheville, Blytheville",ar,7.54,7.93,7.15,5.16,9.61,12.92,10.86,11.75,12.85,7.93,4.58,1.72,14849,39.36,59.06,0.04,0.22,0,0.77,0.55,91.91,8.09,33880,0.4723
1.42202E+11,"Bogalusa city, LA; Bogalusa, LA Micro Area","Bogalusa city, Louisiana (part); Bogalusa, Bogalusa",la,7.58,8.06,6.54,3.65,9.57,13.42,10.3,9.32,15.74,8.4,4.86,2.57,11964,47.83,47.44,0.44,0.19,0,0.28,3.81,80.01,19.99,23604,0.5397
1.42602E+11,"Boise City city, ID; Boise City, ID Metro Area","Boise City city, Idaho (part); Boise City, Boise City",id,5.97,6.06,6.58,4,10.71,15.47,13.51,12.69,12.33,7.39,3.38,1.92,218677,89,1.78,0.81,3.4,0.12,1.52,3.36,94.02,5.98,52249,0.4802
1.43005E+11,"Bonham city, TX; Bonham, TX Micro Area","Bonham city, Texas (part); Bonham, Bonham",tx,5.36,6.05,5.95,2.22,10.03,14.74,14.73,13.47,10.93,8.18,5.63,2.73,10040,79.71,13,0.22,0.73,0.09,3.85,2.4,86.71,13.29,33869,0.47
1.43402E+11,"Boone city, IA; Boone, IA Micro Area","Boone city, Iowa (part); Boone, Boone",ia,6.36,6.13,4.96,3.85,9.17,14.81,12.91,11.49,13.9,8.3,4.59,3.53,12609,96.85,2.08,0.42,0.21,0,0.06,0.37,95.28,4.72,48135,0.3894
1.43804E+11,"Boone town, NC; Boone, NC Micro Area","Boone town, North Carolina (part); Boone, Boone",nc,0.92,1.22,0.89,0.81,69.96,9.47,3.88,3.04,3.67,3.41,1.43,1.3,18241,92.9,2.31,0.5,1.46,0.04,0.47,2.32,82.89,17.11,14725,0.6315
1.44205E+11,"Borger city, TX; Borger, TX Micro Area","Borger city, Texas (part); Borger, Borger",tx,6.96,8.39,7.05,4.73,10.39,11.9,13.15,13.28,11.57,6.72,4.35,1.51,13001,85.53,3.32,0.9,0.84,0.12,5.65,3.64,96.21,3.79,44821,0.4708
1.44603E+11,"Boston city, MA; Boston-Cambridge-Newton, MA-NH Metro Area","Boston city, Massachusetts (part); Boston-Cambridge-Newton, Boston-Cambridge-Newton",ma,5.3,4.32,4.23,2.7,15.96,23.28,12.48,11.17,9.88,5.97,3.15,1.56,658279,53,25.41,0.39,9.34,0.02,6.91,4.92,92.04,7.96,58516,0.5407
1.44603E+11,"Cambridge city, MA; Boston-Cambridge-Newton, MA-NH Metro Area","Cambridge city, Massachusetts (part); Boston-Cambridge-Newton, Boston-Cambridge-Newton",ma,4,3.13,2.82,1.88,21.08,27.16,11.9,8.44,8.51,6.62,3.12,1.34,108757,67.1,10.69,0.23,15.24,0.05,2.31,4.38,94.57,5.43,83122,0.5208
1.44603E+11,"Framingham CDP, MA; Boston-Cambridge-Newton, MA-NH Metro Area","Framingham CDP, Massachusetts (part); Boston-Cambridge-Newton, Boston-Cambridge-Newton",ma,6,5.3,5.66,3.3,9.96,14.87,14.25,13.67,12.59,7.31,4.35,2.75,70743,73.83,6.8,0.29,8.18,0.01,6.62,4.28,94.54,5.46,70706,0.4572
1.44603E+11,"Newton city, MA; Boston-Cambridge-Newton, MA-NH Metro Area","Newton city, Massachusetts (part); Boston-Cambridge-Newton, Boston-Cambridge-Newton",ma,5.11,6.59,6.79,4,11.99,9.4,12.31,14.18,12.98,9.3,4.38,2.99,88317,77.82,3.46,0.1,13.95,0.01,1.56,3.1,95.57,4.43,127402,0.5001
1.44603E+11,"Waltham city, MA; Boston-Cambridge-Newton, MA-NH Metro Area","Waltham city, Massachusetts (part); Boston-Cambridge-Newton, Boston-Cambridge-Newton",ma,5.26,3.71,3.18,1.78,17.96,20.21,12.47,11.48,10.67,6.79,4.19,2.29,62699,73.75,5.97,0.2,12.15,0.04,4.49,3.41,94.74,5.26,82188,0.4216
1.45001E+11,"Boulder city, CO; Boulder, CO Metro Area","Boulder city, Colorado (part); Boulder, Boulder",co,3.36,3.78,3.88,2.15,30.02,15.79,11.42,10.21,9.13,5.88,2.7,1.68,105420,88.06,1.14,0.29,5.3,0.09,1.96,3.16,93.86,6.14,60569,0.5299
1.45402E+11,"Bowling Green city, KY; Bowling Green, KY Metro Area","Bowling Green city, Kentucky (part); Bowling Green, Bowling Green",ky,6.01,5.63,6.09,3.35,24.14,14.06,11.12,10.19,8.34,6.05,3.45,1.57,62824,72.96,14.64,0.13,4.82,0.35,4.52,2.58,92,8,37183,0.4841
1.45803E+11,"Bozeman city, MT; Bozeman, MT Micro Area","Bozeman city, Montana (part); Bozeman, Bozeman",mt,5.15,4.17,3.4,2.45,28.26,18.69,12.46,8.11,8.83,4.5,2.52,1.46,41761,92.64,0.65,1.53,2.47,0.03,0.49,2.2,93.93,6.07,48612,0.4819
1.46204E+11,"Bradford city, PA; Bradford, PA Micro Area","Bradford city, Pennsylvania (part); Bradford, Bradford",pa,7.52,5.28,6.17,3.9,11.11,13.86,11.63,13.14,12.33,8.33,3.36,3.37,8540,96.86,0.6,0,0.09,0.22,0,2.22,89.7,10.3,35551,0.5107
1.46603E+11,"Brainerd city, MN; Brainerd, MN Micro Area","Brainerd city, Minnesota (part); Brainerd, Brainerd",mn,9.11,6.21,6.84,3.76,10.31,18.07,11.32,8.39,9.98,6.77,5.33,3.91,13440,93.71,1.88,2.27,0.23,0,0.1,1.8,95.24,4.76,32154,0.4228
1.47003E+11,"Branson city, MO; Branson, MO Micro Area","Branson city, Missouri (part); Branson, Branson",mo,5.86,5.48,4.69,2.52,9.54,9.85,14.12,12.21,13.25,12.9,6.59,3.02,11158,87.53,2.52,0.41,1.43,0,5.83,2.28,93.76,6.24,38880,0.4301
1.47201E+11,"Breckenridge town, CO; Breckenridge, CO Micro Area","Breckenridge town, Colorado (part); Breckenridge, Breckenridge",co,2.75,2.87,3.36,1.08,12.76,34.95,13.29,9.36,10.21,7.35,2.01,0,4732,93.89,0.53,0,1.06,0,4.37,0.15,97.36,2.64,70972,0.3872
1.47405E+11,"Bremerton city, WA; Bremerton-Silverdale, WA Metro Area","Bremerton city, Washington (part); Bremerton-Silverdale, Bremerton-Silverdale",wa,6.61,4.78,3.73,2.68,16.84,19.94,10.39,11.69,10.18,7.35,3.41,2.4,39388,74.65,5.47,1.31,4.48,0.59,3.83,9.66,91.34,8.66,47358,0.4318
1.47405E+11,"Silverdale CDP, WA; Bremerton-Silverdale, WA Metro Area","Silverdale CDP, Washington (part); Bremerton-Silverdale, Bremerton-Silverdale",wa,4.99,5.62,4.69,4.02,13.23,15.11,11.35,14.28,11.77,8.59,4.09,2.25,20546,73.86,3.7,0.66,8.89,0.76,2.85,9.29,93.29,6.71,64224,0.3933
1.47805E+11,"Brenham city, TX; Brenham, TX Micro Area","Brenham city, Texas (part); Brenham, Brenham",tx,6.53,6.02,5.62,5.29,16.11,10.58,11.94,11.3,8.96,8.81,4.25,4.61,16535,70.28,21.09,1.22,4.04,0,1.05,2.32,94.63,5.37,45204,0.4396
1.48204E+11,"Brevard city, NC; Brevard, NC Micro Area","Brevard city, North Carolina (part); Brevard, Brevard",nc,5.11,5.43,6.13,2.84,10.26,12.44,7.77,9.44,11.8,11.19,12,5.58,7710,83.27,7.85,0.09,1.31,0,3.8,3.68,91.72,8.28,38370,0.3995
1.48601E+11,"Bridgeport city, CT; Bridgeport-Stamford-Norwalk, CT Metro Area","Bridgeport city, Connecticut (part); Bridgeport-Stamford-Norwalk, Bridgeport-Stamford-Norwalk",ct,7.15,7.24,6.06,3.86,12.02,16.61,13.55,12.4,10.84,5.55,2.93,1.78,147022,40.38,35.47,0.58,3.13,0.04,16.18,4.23,84.81,15.19,43137,0.4772
1.48601E+11,"Danbury city, CT; Bridgeport-Stamford-Norwalk, CT Metro Area","Danbury city, Connecticut (part); Bridgeport-Stamford-Norwalk, Bridgeport-Stamford-Norwalk",ct,6.32,5.68,5.47,3.65,10.46,15.09,14.45,14.65,11.27,6.98,3.96,2.03,83890,64.49,7.56,0.31,6.07,0.11,17.22,4.25,92.67,7.33,67430,0.4397
1.48601E+11,"Norwalk city, CT; Bridgeport-Stamford-Norwalk, CT Metro Area","Norwalk city, Connecticut (part); Bridgeport-Stamford-Norwalk, Bridgeport-Stamford-Norwalk",ct,5.78,5.81,5.41,3.46,9.17,14.48,13.75,15.14,12.98,7.94,4.07,2.01,87930,72.44,15.83,0.46,5.35,0.06,3.77,2.09,92.06,7.94,80896,0.4896
1.48601E+11,"Stamford city, CT; Bridgeport-Stamford-Norwalk, CT Metro Area","Stamford city, Connecticut (part); Bridgeport-Stamford-Norwalk, Bridgeport-Stamford-Norwalk",ct,6.31,5.99,5.64,3.36,8.43,17.49,14.41,13.42,11.83,7.02,4,2.08,127410,62.34,15,0.16,8.16,0.02,11.43,2.89,92.04,7.96,81634,0.5142
1.48601E+11,"Stratford CDP, CT; Bridgeport-Stamford-Norwalk, CT Metro Area","Stratford CDP, Connecticut (part); Bridgeport-Stamford-Norwalk, Bridgeport-Stamford-Norwalk",ct,3.94,5.4,5.46,4.02,7.98,11.82,12.86,15.59,13.81,10.08,5.88,3.17,52300,75.15,16.11,0.62,2.94,0.09,2.88,2.21,92.44,7.56,69336,0.4359
1.50203E+11,"Brookhaven city, MS; Brookhaven, MS Micro Area","Brookhaven city, Mississippi (part); Brookhaven, Brookhaven",ms,8.06,8.09,6.46,5.25,9.32,11.61,10.44,13.77,10.63,8.98,4.65,2.75,12418,42.67,55.33,0.05,1.95,0,0,0,90.53,9.47,30036,0.5047
1.50604E+11,"Brookings city, OR; Brookings, OR Micro Area","Brookings city, Oregon (part); Brookings, Brookings",or,5.7,4.13,6.51,3.74,6.12,11.08,9.89,13.54,14.3,13.16,7.59,4.24,6390,86.53,1.08,1.25,0.89,0.08,2.43,7.75,92.7,7.3,40316,0.3983
1.51005E+11,"Brookings city, SD; Brookings, SD Micro Area","Brookings city, South Dakota (part); Brookings, Brookings",sd,5.1,5.47,4.3,2.76,35.77,13.9,8.7,8.15,7.58,3.96,2.58,1.73,23292,91.59,1.83,1.08,3.85,0.04,0.59,1.02,96.35,3.65,47060,0.4617
1.51405E+11,"Brownsville city, TN; Brownsville, TN Micro Area","Brownsville city, Tennessee (part); Brownsville, Brownsville",tn,5.5,7.63,6.68,4.82,7.29,13.74,11.36,13.3,13.7,9.58,4.11,2.29,9938,32.21,64.53,0.21,0,0.21,1.44,1.4,92.24,7.76,28095,0.5313
1.51805E+11,"Brownsville city, TX; Brownsville-Harlingen, TX Metro Area","Brownsville city, Texas (part); Brownsville-Harlingen, Brownsville-Harlingen",tx,8.51,8.45,9.22,5.97,11.17,11.99,13.54,11.33,8.73,6.2,3.57,1.31,182110,94.17,0.5,0.22,0.78,0.02,3.53,0.79,90.61,9.39,34255,0.4966
1.51805E+11,"Harlingen city, TX; Brownsville-Harlingen, TX Metro Area","Harlingen city, Texas (part); Brownsville-Harlingen, Brownsville-Harlingen",tx,10.17,8.1,8.5,4.78,10.09,13.28,11.93,10.06,9.73,7.06,4.46,1.82,65634,92.67,1.38,0.35,0.91,0.03,3.43,1.22,91.14,8.86,35718,0.4979
1.52205E+11,"Brownwood city, TX; Brownwood, TX Micro Area","Brownwood city, Texas (part); Brownwood, Brownwood",tx,7.14,6.65,7.27,4.01,11.31,13.53,10.4,11.83,12.27,8.99,4.6,2,19081,87.82,6.91,0.28,0.91,0,2.09,2,94.96,5.04,36484,0.4675
1.52601E+11,"Brunswick city, GA; Brunswick, GA Metro Area","Brunswick city, Georgia (part); Brunswick, Brunswick",ga,7.33,7.33,6.6,3.61,11.98,12.28,12.76,11.31,12.82,7.91,4.28,1.8,15997,32.17,59.52,0.38,0.66,0.09,3.64,3.54,88.31,11.69,24314,0.5088
1.53404E+11,"Bucyrus city, OH; Bucyrus, OH Micro Area","Bucyrus city, Ohio (part); Bucyrus, Bucyrus",oh,5.4,6.12,6.07,4.05,6.74,12.84,10.77,12.7,13.61,11.25,7.07,3.38,12011,96.65,0.9,0.07,0.91,0.06,0.14,1.27,92.06,7.94,36230,0.433
1.53804E+11,"Buffalo city, NY; Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","Buffalo city, New York (part); Buffalo-Cheektowaga-Niagara Falls, Buffalo-Cheektowaga-Niagara Falls",ny,6.68,6.18,6.19,3.8,13.2,16.76,11.3,11.92,11.95,6.52,3.81,1.7,258989,48.1,37.29,0.42,4.87,0.04,5.65,3.62,90.07,9.93,33119,0.5078
1.53804E+11,"Cheektowaga CDP, NY; Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","Cheektowaga CDP, New York (part); Buffalo-Cheektowaga-Niagara Falls, Buffalo-Cheektowaga-Niagara Falls",ny,4.85,4.59,5.08,2.96,9.33,14.69,10.97,13.81,14.72,9.5,6.2,3.3,74673,83.02,11.6,0.18,2.22,0.06,1.08,1.83,94.08,5.92,48994,0.3907
1.53804E+11,"Niagara Falls city, NY; Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","Niagara Falls city, New York (part); Buffalo-Cheektowaga-Niagara Falls, Buffalo-Cheektowaga-Niagara Falls",ny,6.24,5.82,6.79,3.72,9.62,12.76,11.34,14.03,14.54,7.86,4.54,2.76,49180,69.68,22.3,1.63,1.01,0.03,0.76,4.58,89.76,10.24,32322,0.464
1.54202E+11,"Burley city, ID; Burley, ID Micro Area","Burley city, Idaho (part); Burley, Burley",id,10.95,9.49,7.36,4.68,11.6,14.86,9.01,10.43,8.99,6.06,4.37,2.21,10382,92.37,0.34,0.94,0.61,0,4.23,1.51,96.89,3.11,38253,0.4036
1.54602E+11,"Burlington city, IA; Burlington, IA-IL Micro Area","Burlington city, Iowa (part); Burlington, Burlington",ia,6.65,6.79,6.4,3.96,7.77,11.97,11.98,12.87,12.8,9.5,5.63,3.67,25492,88.46,7.96,0.27,0.35,0,0.36,2.6,93.15,6.85,40381,0.4529
1.55004E+11,"Burlington city, NC (part); Burlington, NC Metro Area","Burlington city, North Carolina (part); Burlington, Burlington",nc,6.57,5.96,7.33,3.23,8.68,13.55,11.48,13.48,12.61,9.58,4.91,2.63,51276,55.3,28.96,0.23,3.12,0.5,8.82,3.07,91.99,8.01,37464,0.4864
1.55405E+11,"Burlington city, VT; Burlington-South Burlington, VT Metro Area","Burlington city, Vermont (part); Burlington-South Burlington, Burlington-South Burlington",vt,3.21,3.37,3.72,2.59,33.94,15.41,9.36,8.56,9.07,5.59,3.12,2.07,42556,85.74,4.92,0.4,5.96,0.02,0.46,2.5,93.06,6.94,46754,0.4721
